gene,actual_label,predicted_label,gc_content,at_content,tata_box,dinuc_repeat_score,kmer_TCC,kmer_CCT,kmer_CTC,kmer_TCA,kmer_CAT,kmer_ATA,kmer_TAC,kmer_ACC,kmer_CCA,kmer_CAA,kmer_AAG,kmer_AGC,kmer_GCC,kmer_AAC,kmer_ACA,kmer_ATT,kmer_TTT,kmer_TTG,kmer_TGT,kmer_GTG,kmer_GTC,kmer_TCT,kmer_CTT,kmer_TGG,kmer_GGT,kmer_GTT,kmer_TGC,kmer_TAA,kmer_AAT,kmer_TAG,kmer_AGT,kmer_GTA,kmer_TAT,kmer_CTA,kmer_AGA,kmer_GAC,kmer_ACT,kmer_CTG,kmer_GGG,kmer_GGC,kmer_GCA,kmer_TTA,kmer_AAA,kmer_GAA,kmer_GAG,kmer_AGG,kmer_GCT,kmer_ATG,kmer_TGA,kmer_GAT,kmer_TTC,kmer_CAG,kmer_ATC,kmer_CAC,kmer_GGA,kmer_GCG,kmer_CGA,kmer_CCC,kmer_ACG,kmer_CGT,kmer_TCG,kmer_CCG,kmer_CGC,kmer_CGG
Y_RNA,Low,Low,0.45,0.55,1,3,19.0,15.0,23.0,22.0,23.0,14.0,18.0,11.0,20.0,23.0,23.0,18.0,13.0,13.0,31.0,23.0,23.0,11.0,17.0,13.0,11.0,16.0,13.0,15.0,9.0,7.0,23.0,14.0,20.0,6.0,8.0,10.0,13.0,10.0,21.0,12.0,21.0,28.0,6.0,14.0,22.0,17.0,36.0,19.0,10.0,14.0,22.0,24.0,21.0,16.0,15.0,23.0,12.0,26.0,13.0,4.0,2.0,14.0,6.0,7.0,4.0,8.0,6.0,7.0
Y_RNA,Low,Low,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metazoa_SRP,Low,Low,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y_RNA,Low,Low,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y_RNA,Low,Low,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y_RNA,Low,Low,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y_RNA,Low,Low,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metazoa_SRP,Low,Low,0.455,0.545,0,3,17.0,27.0,27.0,20.0,16.0,12.0,8.0,15.0,26.0,17.0,10.0,12.0,26.0,19.0,15.0,18.0,29.0,20.0,25.0,17.0,10.0,27.0,17.0,25.0,14.0,17.0,17.0,18.0,22.0,12.0,11.0,8.0,13.0,15.0,16.0,6.0,16.0,26.0,8.0,18.0,6.0,16.0,32.0,15.0,17.0,19.0,15.0,24.0,20.0,18.0,16.0,19.0,15.0,15.0,15.0,2.0,5.0,20.0,2.0,2.0,4.0,4.0,2.0,3.0
Y_RNA,Low,Low,0.446,0.554,0,0,12.0,19.0,23.0,25.0,15.0,13.0,8.0,16.0,24.0,14.0,17.0,15.0,21.0,12.0,12.0,19.0,36.0,19.0,16.0,14.0,11.0,21.0,15.0,18.0,9.0,15.0,15.0,21.0,21.0,17.0,24.0,11.0,8.0,15.0,24.0,8.0,15.0,17.0,10.0,16.0,12.0,15.0,44.0,16.0,24.0,21.0,14.0,15.0,16.0,17.0,15.0,26.0,14.0,18.0,18.0,5.0,7.0,14.0,3.0,2.0,5.0,6.0,6.0,4.0
Y_RNA,Low,Low,0.45,0.55,1,2,22.0,29.0,20.0,26.0,26.0,18.0,10.0,19.0,28.0,17.0,18.0,17.0,19.0,16.0,24.0,15.0,29.0,10.0,11.0,7.0,8.0,25.0,28.0,19.0,9.0,8.0,13.0,12.0,16.0,13.0,8.0,6.0,19.0,15.0,27.0,13.0,16.0,24.0,6.0,13.0,12.0,15.0,19.0,21.0,14.0,17.0,17.0,23.0,21.0,16.0,26.0,24.0,20.0,23.0,14.0,1.0,1.0,21.0,3.0,1.0,1.0,3.0,6.0,0.0
Y_RNA,Low,Low,0.45,0.55,1,3,19.0,15.0,23.0,22.0,23.0,14.0,18.0,11.0,20.0,23.0,23.0,18.0,13.0,13.0,31.0,23.0,23.0,11.0,17.0,13.0,11.0,16.0,13.0,15.0,9.0,7.0,23.0,14.0,20.0,6.0,8.0,10.0,13.0,10.0,21.0,12.0,21.0,28.0,6.0,14.0,22.0,17.0,36.0,19.0,10.0,14.0,22.0,24.0,21.0,16.0,15.0,23.0,12.0,26.0,13.0,4.0,2.0,14.0,6.0,7.0,4.0,8.0,6.0,7.0
Y_RNA,Low,Low,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGLC3,High,High,0.505,0.495,0,3,17.0,24.0,27.0,19.0,19.0,10.0,10.0,15.0,24.0,17.0,21.0,23.0,18.0,14.0,18.0,14.0,20.0,17.0,13.0,18.0,7.0,23.0,24.0,22.0,10.0,7.0,29.0,6.0,10.0,13.0,11.0,5.0,6.0,11.0,24.0,11.0,14.0,35.0,25.0,20.0,15.0,9.0,23.0,21.0,25.0,27.0,36.0,14.0,20.0,12.0,19.0,26.0,9.0,14.0,21.0,4.0,4.0,16.0,1.0,3.0,3.0,2.0,1.0,2.0
IGLV7-35,Low,High,0.467,0.533,0,0,17.0,24.0,21.0,22.0,12.0,6.0,12.0,8.0,20.0,17.0,14.0,17.0,22.0,11.0,13.0,17.0,47.0,29.0,22.0,19.0,9.0,18.0,30.0,20.0,13.0,12.0,28.0,16.0,18.0,4.0,11.0,9.0,8.0,12.0,21.0,13.0,22.0,27.0,13.0,17.0,14.0,13.0,29.0,10.0,23.0,22.0,26.0,13.0,18.0,11.0,17.0,30.0,13.0,11.0,16.0,5.0,2.0,13.0,4.0,3.0,3.0,2.0,5.0,4.0
KCTD17,High,High,0.553,0.447,0,2,23.0,25.0,33.0,23.0,26.0,4.0,6.0,19.0,25.0,16.0,18.0,19.0,11.0,11.0,14.0,13.0,8.0,9.0,16.0,20.0,12.0,24.0,8.0,30.0,14.0,7.0,22.0,7.0,12.0,4.0,10.0,5.0,5.0,8.0,15.0,10.0,13.0,33.0,37.0,24.0,32.0,5.0,9.0,18.0,25.0,32.0,20.0,24.0,17.0,11.0,14.0,29.0,13.0,23.0,28.0,6.0,4.0,27.0,4.0,4.0,3.0,3.0,4.0,4.0
Y_RNA,Low,Low,0.446,0.554,0,0,12.0,19.0,23.0,25.0,15.0,13.0,8.0,16.0,24.0,14.0,17.0,15.0,21.0,12.0,12.0,19.0,36.0,19.0,16.0,14.0,11.0,21.0,15.0,18.0,9.0,15.0,15.0,21.0,21.0,17.0,24.0,11.0,8.0,15.0,24.0,8.0,15.0,17.0,10.0,16.0,12.0,15.0,44.0,16.0,24.0,21.0,14.0,15.0,16.0,17.0,15.0,26.0,14.0,18.0,18.0,5.0,7.0,14.0,3.0,2.0,5.0,6.0,6.0,4.0
ADA2,High,High,0.418,0.582,1,2,18.0,32.0,25.0,22.0,19.0,11.0,13.0,11.0,12.0,11.0,19.0,13.0,19.0,14.0,18.0,33.0,40.0,20.0,19.0,14.0,13.0,23.0,30.0,19.0,8.0,9.0,22.0,20.0,15.0,10.0,16.0,10.0,29.0,16.0,17.0,10.0,26.0,28.0,13.0,13.0,13.0,35.0,31.0,17.0,13.0,9.0,18.0,14.0,16.0,3.0,17.0,13.0,8.0,22.0,8.0,2.0,1.0,11.0,4.0,3.0,0.0,4.0,4.0,2.0
SMTN,High,High,0.566,0.434,0,0,23.0,35.0,31.0,22.0,11.0,1.0,6.0,9.0,24.0,14.0,11.0,19.0,34.0,7.0,12.0,6.0,10.0,10.0,23.0,26.0,15.0,22.0,8.0,37.0,19.0,12.0,13.0,4.0,9.0,9.0,14.0,10.0,6.0,10.0,17.0,7.0,9.0,37.0,33.0,32.0,11.0,5.0,29.0,9.0,33.0,33.0,20.0,17.0,18.0,11.0,11.0,30.0,13.0,14.0,23.0,3.0,2.0,30.0,4.0,7.0,3.0,7.0,4.0,4.0
Y_RNA,Low,Low,0.446,0.554,0,0,12.0,19.0,23.0,25.0,15.0,13.0,8.0,16.0,24.0,14.0,17.0,15.0,21.0,12.0,12.0,19.0,36.0,19.0,16.0,14.0,11.0,21.0,15.0,18.0,9.0,15.0,15.0,21.0,21.0,17.0,24.0,11.0,8.0,15.0,24.0,8.0,15.0,17.0,10.0,16.0,12.0,15.0,44.0,16.0,24.0,21.0,14.0,15.0,16.0,17.0,15.0,26.0,14.0,18.0,18.0,5.0,7.0,14.0,3.0,2.0,5.0,6.0,6.0,4.0
EIF3L,High,High,0.558,0.442,0,0,30.0,33.0,19.0,10.0,13.0,5.0,6.0,23.0,39.0,17.0,17.0,16.0,24.0,15.0,18.0,7.0,11.0,16.0,13.0,16.0,16.0,12.0,20.0,27.0,11.0,9.0,17.0,7.0,11.0,8.0,15.0,4.0,2.0,6.0,17.0,17.0,14.0,30.0,29.0,24.0,15.0,8.0,24.0,19.0,19.0,26.0,16.0,15.0,20.0,10.0,12.0,30.0,9.0,23.0,25.0,8.0,4.0,37.0,6.0,6.0,4.0,5.0,6.0,7.0
Y_RNA,Low,Low,0.476,0.524,1,5,14.0,16.0,15.0,19.0,12.0,22.0,11.0,12.0,19.0,17.0,14.0,17.0,11.0,11.0,17.0,9.0,5.0,16.0,15.0,26.0,12.0,17.0,12.0,35.0,25.0,16.0,9.0,15.0,24.0,8.0,19.0,8.0,15.0,8.0,24.0,14.0,20.0,28.0,23.0,20.0,23.0,11.0,41.0,17.0,38.0,35.0,10.0,16.0,27.0,10.0,10.0,35.0,14.0,14.0,25.0,3.0,3.0,8.0,1.0,3.0,1.0,2.0,0.0,1.0
SMDT1,High,Low,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBF1,High,Low,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y_RNA,Low,Low,0.45,0.55,1,3,19.0,15.0,23.0,22.0,23.0,14.0,18.0,11.0,20.0,23.0,23.0,18.0,13.0,13.0,31.0,23.0,23.0,11.0,17.0,13.0,11.0,16.0,13.0,15.0,9.0,7.0,23.0,14.0,20.0,6.0,8.0,10.0,13.0,10.0,21.0,12.0,21.0,28.0,6.0,14.0,22.0,17.0,36.0,19.0,10.0,14.0,22.0,24.0,21.0,16.0,15.0,23.0,12.0,26.0,13.0,4.0,2.0,14.0,6.0,7.0,4.0,8.0,6.0,7.0
Metazoa_SRP,Low,Low,0.35,0.65,1,1,9.0,8.0,14.0,20.0,26.0,28.0,7.0,12.0,15.0,24.0,18.0,7.0,7.0,28.0,25.0,26.0,43.0,23.0,21.0,12.0,8.0,23.0,22.0,15.0,6.0,19.0,18.0,31.0,35.0,7.0,14.0,8.0,25.0,12.0,15.0,10.0,18.0,15.0,4.0,9.0,14.0,22.0,51.0,25.0,10.0,9.0,14.0,31.0,26.0,11.0,22.0,10.0,12.0,14.0,10.0,0.0,5.0,4.0,4.0,6.0,4.0,5.0,1.0,1.0
Y_RNA,Low,Low,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DGCR5,High,High,0.447,0.553,0,4,13.0,22.0,23.0,20.0,11.0,20.0,16.0,14.0,15.0,21.0,17.0,13.0,13.0,15.0,20.0,16.0,44.0,17.0,20.0,17.0,10.0,25.0,24.0,17.0,10.0,14.0,19.0,17.0,15.0,11.0,20.0,12.0,21.0,14.0,19.0,16.0,27.0,28.0,16.0,13.0,17.0,19.0,15.0,9.0,19.0,16.0,16.0,12.0,18.0,11.0,18.0,21.0,10.0,19.0,16.0,5.0,1.0,15.0,5.0,3.0,3.0,3.0,6.0,6.0
Metazoa_SRP,Low,Low,0.35,0.65,1,1,9.0,8.0,14.0,20.0,26.0,28.0,7.0,12.0,15.0,24.0,18.0,7.0,7.0,28.0,25.0,26.0,43.0,23.0,21.0,12.0,8.0,23.0,22.0,15.0,6.0,19.0,18.0,31.0,35.0,7.0,14.0,8.0,25.0,12.0,15.0,10.0,18.0,15.0,4.0,9.0,14.0,22.0,51.0,25.0,10.0,9.0,14.0,31.0,26.0,11.0,22.0,10.0,12.0,14.0,10.0,0.0,5.0,4.0,4.0,6.0,4.0,5.0,1.0,1.0
APOL6,High,High,0.426,0.574,0,0,15.0,13.0,12.0,22.0,18.0,19.0,8.0,9.0,19.0,12.0,24.0,13.0,9.0,9.0,11.0,28.0,45.0,17.0,14.0,16.0,9.0,13.0,17.0,14.0,17.0,11.0,12.0,19.0,22.0,11.0,13.0,11.0,20.0,8.0,27.0,7.0,16.0,20.0,13.0,16.0,16.0,20.0,31.0,24.0,32.0,39.0,15.0,15.0,27.0,17.0,19.0,25.0,15.0,13.0,23.0,3.0,3.0,16.0,1.0,3.0,5.0,2.0,2.0,3.0
Y_RNA,Low,Low,0.45,0.55,1,2,22.0,29.0,20.0,26.0,26.0,18.0,10.0,19.0,28.0,17.0,18.0,17.0,19.0,16.0,24.0,15.0,29.0,10.0,11.0,7.0,8.0,25.0,28.0,19.0,9.0,8.0,13.0,12.0,16.0,13.0,8.0,6.0,19.0,15.0,27.0,13.0,16.0,24.0,6.0,13.0,12.0,15.0,19.0,21.0,14.0,17.0,17.0,23.0,21.0,16.0,26.0,24.0,20.0,23.0,14.0,1.0,1.0,21.0,3.0,1.0,1.0,3.0,6.0,0.0
ARVCF,High,High,0.564,0.436,0,0,18.0,25.0,23.0,17.0,10.0,6.0,6.0,19.0,38.0,11.0,19.0,24.0,31.0,5.0,13.0,7.0,40.0,16.0,15.0,29.0,14.0,12.0,10.0,32.0,20.0,11.0,22.0,4.0,9.0,9.0,20.0,5.0,2.0,5.0,15.0,10.0,11.0,28.0,32.0,27.0,22.0,5.0,13.0,17.0,23.0,37.0,18.0,10.0,14.0,7.0,7.0,45.0,5.0,24.0,24.0,4.0,4.0,31.0,2.0,4.0,2.0,5.0,2.0,3.0
Y_RNA,Low,Low,0.476,0.524,1,5,14.0,16.0,15.0,19.0,12.0,22.0,11.0,12.0,19.0,17.0,14.0,17.0,11.0,11.0,17.0,9.0,5.0,16.0,15.0,26.0,12.0,17.0,12.0,35.0,25.0,16.0,9.0,15.0,24.0,8.0,19.0,8.0,15.0,8.0,24.0,14.0,20.0,28.0,23.0,20.0,23.0,11.0,41.0,17.0,38.0,35.0,10.0,16.0,27.0,10.0,10.0,35.0,14.0,14.0,25.0,3.0,3.0,8.0,1.0,3.0,1.0,2.0,0.0,1.0
Y_RNA,Low,Low,0.488,0.512,0,3,24.0,23.0,28.0,18.0,11.0,9.0,11.0,18.0,32.0,19.0,18.0,15.0,16.0,10.0,18.0,20.0,32.0,13.0,15.0,10.0,9.0,24.0,11.0,15.0,14.0,14.0,20.0,10.0,17.0,14.0,17.0,15.0,12.0,11.0,20.0,13.0,19.0,31.0,24.0,12.0,17.0,12.0,13.0,17.0,20.0,32.0,15.0,13.0,18.0,12.0,20.0,32.0,10.0,23.0,23.0,2.0,1.0,23.0,2.0,2.0,1.0,3.0,3.0,2.0
Y_RNA,Low,Low,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metazoa_SRP,Low,Low,0.431,0.569,0,2,12.0,19.0,17.0,23.0,18.0,15.0,10.0,15.0,17.0,25.0,24.0,15.0,11.0,25.0,40.0,20.0,14.0,14.0,10.0,9.0,4.0,13.0,15.0,16.0,11.0,12.0,17.0,15.0,25.0,10.0,6.0,7.0,13.0,9.0,28.0,13.0,14.0,21.0,13.0,11.0,14.0,17.0,49.0,34.0,17.0,25.0,16.0,22.0,23.0,14.0,16.0,23.0,13.0,29.0,22.0,3.0,5.0,8.0,8.0,5.0,2.0,2.0,2.0,3.0
Y_RNA,Low,Low,0.488,0.512,0,3,24.0,23.0,28.0,18.0,11.0,9.0,11.0,18.0,32.0,19.0,18.0,15.0,16.0,10.0,18.0,20.0,32.0,13.0,15.0,10.0,9.0,24.0,11.0,15.0,14.0,14.0,20.0,10.0,17.0,14.0,17.0,15.0,12.0,11.0,20.0,13.0,19.0,31.0,24.0,12.0,17.0,12.0,13.0,17.0,20.0,32.0,15.0,13.0,18.0,12.0,20.0,32.0,10.0,23.0,23.0,2.0,1.0,23.0,2.0,2.0,1.0,3.0,3.0,2.0
Y_RNA,Low,Low,0.446,0.554,0,0,12.0,19.0,23.0,25.0,15.0,13.0,8.0,16.0,24.0,14.0,17.0,15.0,21.0,12.0,12.0,19.0,36.0,19.0,16.0,14.0,11.0,21.0,15.0,18.0,9.0,15.0,15.0,21.0,21.0,17.0,24.0,11.0,8.0,15.0,24.0,8.0,15.0,17.0,10.0,16.0,12.0,15.0,44.0,16.0,24.0,21.0,14.0,15.0,16.0,17.0,15.0,26.0,14.0,18.0,18.0,5.0,7.0,14.0,3.0,2.0,5.0,6.0,6.0,4.0
Y_RNA,Low,Low,0.376,0.624,0,2,15.0,16.0,20.0,13.0,16.0,30.0,13.0,15.0,24.0,13.0,24.0,11.0,15.0,15.0,18.0,24.0,39.0,15.0,15.0,9.0,6.0,15.0,17.0,11.0,7.0,12.0,13.0,35.0,30.0,15.0,19.0,18.0,18.0,9.0,30.0,7.0,18.0,15.0,2.0,6.0,9.0,24.0,61.0,21.0,17.0,11.0,12.0,20.0,20.0,21.0,14.0,15.0,11.0,20.0,12.0,2.0,4.0,11.0,3.0,4.0,8.0,5.0,8.0,2.0
Y_RNA,Low,Low,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metazoa_SRP,Low,Low,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC45,High,High,0.521,0.479,0,2,28.0,30.0,22.0,12.0,16.0,5.0,7.0,18.0,29.0,14.0,18.0,23.0,20.0,14.0,16.0,13.0,32.0,27.0,17.0,13.0,8.0,17.0,19.0,29.0,12.0,17.0,22.0,8.0,6.0,6.0,13.0,9.0,6.0,10.0,18.0,11.0,14.0,33.0,19.0,16.0,19.0,3.0,13.0,16.0,26.0,21.0,23.0,17.0,21.0,15.0,19.0,25.0,9.0,21.0,25.0,3.0,4.0,26.0,5.0,5.0,1.0,7.0,4.0,3.0
Y_RNA,Low,Low,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y_RNA,Low,Low,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2L3,High,High,0.438,0.562,1,2,44.0,40.0,32.0,18.0,17.0,8.0,8.0,5.0,17.0,21.0,18.0,15.0,9.0,14.0,24.0,19.0,60.0,17.0,10.0,9.0,3.0,35.0,53.0,17.0,6.0,12.0,16.0,14.0,18.0,5.0,10.0,5.0,9.0,6.0,18.0,9.0,12.0,14.0,13.0,9.0,11.0,17.0,25.0,15.0,13.0,10.0,18.0,13.0,10.0,10.0,50.0,17.0,15.0,14.0,14.0,2.0,5.0,37.0,4.0,3.0,3.0,1.0,0.0,2.0
Y_RNA,Low,Low,0.446,0.554,0,0,12.0,19.0,23.0,25.0,15.0,13.0,8.0,16.0,24.0,14.0,17.0,15.0,21.0,12.0,12.0,19.0,36.0,19.0,16.0,14.0,11.0,21.0,15.0,18.0,9.0,15.0,15.0,21.0,21.0,17.0,24.0,11.0,8.0,15.0,24.0,8.0,15.0,17.0,10.0,16.0,12.0,15.0,44.0,16.0,24.0,21.0,14.0,15.0,16.0,17.0,15.0,26.0,14.0,18.0,18.0,5.0,7.0,14.0,3.0,2.0,5.0,6.0,6.0,4.0
Metazoa_SRP,Low,Low,0.486,0.514,0,1,16.0,20.0,17.0,19.0,20.0,14.0,7.0,14.0,23.0,15.0,27.0,21.0,15.0,8.0,10.0,12.0,15.0,22.0,25.0,22.0,17.0,16.0,18.0,34.0,16.0,15.0,21.0,15.0,16.0,9.0,23.0,12.0,9.0,5.0,21.0,11.0,11.0,21.0,32.0,11.0,22.0,9.0,25.0,21.0,22.0,22.0,14.0,32.0,17.0,19.0,14.0,29.0,5.0,10.0,31.0,2.0,4.0,17.0,1.0,1.0,2.0,2.0,0.0,2.0
Y_RNA,Low,Low,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
